row_id,item_kind,title_or_identifier,normalized_id,primary_url,all_urls,source_origin,source_files,link_type,notes,context_preview
183,paper,Herzog et al. 2020,doi:10.1038/s41598-022-20093-y,https://doi.org/10.1038/s41598-022-20093-y,https://doi.org/10.1038/s41598-022-20093-y,Claude,eno_master_sources.md,DOI / paper landing page,DOI extracted; Extracted from Claude master sources | Extracted from Claude master sources,"- **Herzog et al. 2020** → **Retraction Note 2022**, *Scientific Reports* — entropy-model paper retracted for code error; corrected model 2023 (10.1038/s41598-023-32649-7). **[RETRACTED]** https://doi.org/10.1038/s41598-022-20093-y | - **Herzog et al. 2020** → **Retraction Note 2022**, *Scientific Reports* — entropy-model paper retracted for code error; corrected model 2023 (10.1038/s41598-023-32649-7). **[RETRACTED]** https://doi.org/10.1038/s41598-022-20093-y"
184,paper,Herzog et al. 2020,doi:10.1038/s41598-023-32649-7,https://doi.org/10.1038/s41598-023-32649-7,https://doi.org/10.1038/s41598-023-32649-7,Claude,eno_master_sources.md,DOI / paper landing page,DOI extracted; Extracted from Claude master sources,"- **Herzog et al. 2020** → **Retraction Note 2022**, *Scientific Reports* — entropy-model paper retracted for code error; corrected model 2023 (10.1038/s41598-023-32649-7). **[RETRACTED]** https://doi.org/10.1038/s41598-022-20093-y"
185,paper,Hodgkin–Huxley action potential (1952; Nobel 1963),pmc:pmc3424716,https://pmc.ncbi.nlm.nih.gov/articles/PMC3424716/,https://pmc.ncbi.nlm.nih.gov/articles/PMC3424716/,Claude,eno_master_sources.md,PMC full text,Extracted from Claude master sources,- **Hodgkin–Huxley action potential (1952; Nobel 1963)** — model. **[PROVEN]** https://en.wikipedia.org/wiki/Hodgkin%E2%80%93Huxley_model · https://pmc.ncbi.nlm.nih.gov/articles/PMC3424716/
186,paper,Höhn et al. 2024,doi:10.1523/eneuro.0259-23.2024,https://doi.org/10.1523/ENEURO.0259-23.2024,https://doi.org/10.1523/ENEURO.0259-23.2024 | https://doi.org/10.1523/eneuro.0259-23.2024,Claude,eno_master_sources.md,DOI / paper landing page,DOI extracted; Extracted from Claude master sources | Extracted from Claude master sources,"- **Höhn et al. 2024**, *eNeuro* — LZc ≈ 1/f slope as brain-state markers. **[PROVEN]** https://doi.org/10.1523/ENEURO.0259-23.2024 | - **Höhn et al. 2024**, *eNeuro* — LZc ≈ 1/f slope as brain-state markers. **[PROVEN]** https://doi.org/10.1523/ENEURO.0259-23.2024"
187,paper,Khanna et al. 2014,doi:10.1371/journal.pone.0114163,https://doi.org/10.1371/journal.pone.0114163,https://doi.org/10.1371/journal.pone.0114163,Claude,eno_master_sources.md,DOI / paper landing page,DOI extracted; Extracted from Claude master sources | Extracted from Claude master sources,"- **Khanna et al. 2014**, *PLOS ONE* — microstate test-retest reliability. **[PROVEN]** https://doi.org/10.1371/journal.pone.0114163 | - **Khanna et al. 2014**, *PLOS ONE* — microstate test-retest reliability. **[PROVEN]** https://doi.org/10.1371/journal.pone.0114163"
188,paper,Killingsworth & Gilbert 2010,doi:10.1126/science.1192439,https://doi.org/10.1126/science.1192439,https://doi.org/10.1126/science.1192439,Claude,eno_master_sources.md,DOI / paper landing page,DOI extracted; Extracted from Claude master sources | Extracted from Claude master sources,"- **Killingsworth & Gilbert 2010**, *Science* — ""a wandering mind is an unhappy mind""; ~47% figure. **[PROVEN descriptive / CONTESTED causal]** https://doi.org/10.1126/science.1192439 | - **Killingsworth & Gilbert 2010**, *Science* — ""a wandering mind is an unhappy mind""; ~47% figure. **[PROVEN descriptive / CONTESTED causal]** https://doi.org/10.1126/science.1192439"
189,paper,Kleinert et al. 2024,doi:10.1007/s10548-023-00982-9,https://doi.org/10.1007/s10548-023-00982-9,https://doi.org/10.1007/s10548-023-00982-9,Claude,eno_master_sources.md,DOI / paper landing page,DOI extracted; Extracted from Claude master sources | Extracted from Claude master sources,"- **Kleinert et al. 2024**, *Brain Topography* — largest reliability study; first-order metrics reliable, transitions NOT. **[PROVEN]** https://doi.org/10.1007/s10548-023-00982-9 | - **Kleinert et al. 2024**, *Brain Topography* — largest reliability study; first-order metrics reliable, transitions NOT. **[PROVEN]** https://doi.org/10.1007/s10548-023-00982-9"
190,paper,Koenig et al. 2002,doi:10.1006/nimg.2002.1070,https://doi.org/10.1006/nimg.2002.1070,https://doi.org/10.1006/nimg.2002.1070,Claude,eno_master_sources.md,DOI / paper landing page,DOI extracted; Extracted from Claude master sources | Extracted from Claude master sources,"- **Koenig et al. 2002**, *NeuroImage* — the four canonical microstate classes, n=496. **[PROVEN]** https://doi.org/10.1006/nimg.2002.1070 | - **Koenig et al. 2002**, *NeuroImage* — the four canonical microstate classes, n=496. **[PROVEN]** https://doi.org/10.1006/nimg.2002.1070"
191,paper,Kratter et al. 2026,doi:10.1002/wps.70032,https://doi.org/10.1002/wps.70032,https://doi.org/10.1002/wps.70032,Claude,eno_master_sources.md,DOI / paper landing page,DOI extracted; Extracted from Claude master sources | Extracted from Claude master sources,"- **Kratter et al. 2026**, *World Psychiatry* — SNT baseline left-ACC beta power (in-press). **[EMERGING]** https://doi.org/10.1002/wps.70032 | - **Kratter et al. 2026**, *World Psychiatry* — SNT baseline left-ACC beta power (in-press). **[EMERGING]** https://doi.org/10.1002/wps.70032"
192,paper,Kriegeskorte et al. 2009,doi:10.1038/nn.2303,https://doi.org/10.1038/nn.2303,https://doi.org/10.1038/nn.2303,Claude,eno_master_sources.md,DOI / paper landing page,DOI extracted; Extracted from Claude master sources | Extracted from Claude master sources,"- **Kriegeskorte et al. 2009**, *Nat Neurosci* — circular analysis / double dipping. **[PROVEN]** https://doi.org/10.1038/nn.2303 | - **Kriegeskorte et al. 2009**, *Nat Neurosci* — circular analysis / double dipping. **[PROVEN]** https://doi.org/10.1038/nn.2303"
193,paper,Lab Streaming Layer (LSL),doi:10.1162/imag.a.136/132678/,https://direct.mit.edu/imag/article/doi/10.1162/IMAG.a.136/132678/,https://direct.mit.edu/imag/article/doi/10.1162/IMAG.a.136/132678/ | https://doi.org/10.1162/imag.a.136/132678/,Claude,eno_master_sources.md,DOI / paper landing page,DOI extracted; Extracted from Claude master sources | Extracted from Claude master sources,- **Lab Streaming Layer (LSL)** — https://labstreaminglayer.org/ · paper https://direct.mit.edu/imag/article/doi/10.1162/IMAG.a.136/132678/ | - **Lab Streaming Layer (LSL)** — https://labstreaminglayer.org/ · paper https://direct.mit.edu/imag/article/doi/10.1162/IMAG.a.136/132678/
194,paper,Lehmann 1987,doi:10.1016/0013-4694(87)90025-3,https://doi.org/10.1016/0013-4694(87)90025-3,https://doi.org/10.1016/0013-4694(87)90025-3,Claude,eno_master_sources.md,DOI / paper landing page,DOI extracted; Extracted from Claude master sources | Extracted from Claude master sources,"- **Lehmann 1987**, *Electroenceph Clin Neurophysiol* — origin of EEG microstates (""atoms of thought""). **[PROVEN]** https://doi.org/10.1016/0013-4694(87)90025-3 | - **Lehmann 1987**, *Electroenceph Clin Neurophysiol* — origin of EEG microstates (""atoms of thought""). **[PROVEN]** https://doi.org/10.1016/0013-4694(87)90025-3"
195,paper,Leuchter et al. 2015,doi:10.1016/j.brs.2015.05.005,https://doi.org/10.1016/j.brs.2015.05.005,https://doi.org/10.1016/j.brs.2015.05.005,Claude,eno_master_sources.md,DOI / paper landing page,DOI extracted; Extracted from Claude master sources | Extracted from Claude master sources,"- **Leuchter et al. 2015**, *Brain Stimulation* — synchronized TMS (sTMS/NeoSync) pivotal trial NEGATIVE (27% vs 27%). **[MYTH/FAILED]** https://doi.org/10.1016/j.brs.2015.05.005 | - **Leuchter et al. 2015**, *Brain Stimulation* — synchronized TMS (sTMS/NeoSync) pivotal trial NEGATIVE (27% vs 27%). **[MYTH/FAILED]** https://doi.org/10.1016/j.brs.2015.05.005"
196,paper,Liu et al. 2021,doi:10.1016/j.neuroimage.2021.117861,https://doi.org/10.1016/j.neuroimage.2021.117861,https://doi.org/10.1016/j.neuroimage.2021.117861,Claude,eno_master_sources.md,DOI / paper landing page,DOI extracted; Extracted from Claude master sources | Extracted from Claude master sources,"- **Liu et al. 2021**, *NeuroImage* — microstate analysis unreliable below ~20 electrodes (hardware constraint). **[PROVEN]** https://doi.org/10.1016/j.neuroimage.2021.117861 | - **Liu et al. 2021**, *NeuroImage* — microstate analysis unreliable below ~20 electrodes (hardware constraint). **[PROVEN]** https://doi.org/10.1016/j.neuroimage.2021.117861"
197,paper,Madsen et al. 2019,pmid:31133479,https://pubmed.ncbi.nlm.nih.gov/31133479/,https://pubmed.ncbi.nlm.nih.gov/31133479/,Claude,eno_master_sources.md,PubMed record,Extracted from Claude master sources,"- **Madsen et al. 2019**, *Brain Stimulation* — Bayesian NULL: no phase modulation of excitability. **[CONTESTED]** https://pubmed.ncbi.nlm.nih.gov/31133479/"
198,paper,Mediano et al. 2021,doi:10.1103/physrevlett.127.124101,https://doi.org/10.1103/PhysRevLett.127.124101,https://doi.org/10.1103/PhysRevLett.127.124101 | https://doi.org/10.1103/physrevlett.127.124101,Claude,eno_master_sources.md,DOI / paper landing page,DOI extracted; Extracted from Claude master sources | Extracted from Claude master sources,"- **Mediano et al. 2021**, *Phys Rev Lett* — LZc decomposes largely into spectral vs phasic. **[PROVEN critique]** https://doi.org/10.1103/PhysRevLett.127.124101 | - **Mediano et al. 2021**, *Phys Rev Lett* — LZc decomposes largely into spectral vs phasic. **[PROVEN critique]** https://doi.org/10.1103/PhysRevLett.127.124101"
199,paper,Menon 2011,pmid:21908230,https://pubmed.ncbi.nlm.nih.gov/21908230/,https://pubmed.ncbi.nlm.nih.gov/21908230/,Claude,eno_master_sources.md,PubMed record,Extracted from Claude master sources,"- **Menon 2011**, *Trends Cogn Sci* — triple-network model. **[PROVEN (fMRI)]** https://pubmed.ncbi.nlm.nih.gov/21908230/"
200,paper,"Meta ""Brain2Qwerty"" 2025",arxiv:2502.17480,https://arxiv.org/abs/2502.17480,https://arxiv.org/abs/2502.17480,Claude,eno_master_sources.md,Paper/article landing page,Extracted from Claude master sources,"- **Meta ""Brain2Qwerty"" 2025** — MEG→text (~68% char acc; room-sized MEG). **[EMERGING]** https://arxiv.org/abs/2502.17480"
201,paper,"Meta TRIBE (d'Ascoli, King et al. 2025)",arxiv:2507.22229,https://arxiv.org/abs/2507.22229,https://arxiv.org/abs/2507.22229,Claude,eno_master_sources.md,Paper/article landing page,Extracted from Claude master sources,"- **Meta TRIBE (d'Ascoli, King et al. 2025)** — fMRI encoder, **CC-BY-NC**. **[REF, non-commercial]** https://arxiv.org/abs/2507.22229"
202,paper,Meta TRIBE v2 (2026),arxiv:2605.04326,https://arxiv.org/abs/2605.04326,https://arxiv.org/abs/2605.04326,Claude,eno_master_sources.md,Paper/article landing page,Extracted from Claude master sources,"- **Meta TRIBE v2 (2026)** — fMRI foundation model, **CC-BY-NC**. **[REF, non-commercial]** https://arxiv.org/abs/2605.04326 · https://github.com/facebookresearch/tribev2 · https://ai.meta.com/blog/tribe-v2-brain-predictive-foundation-model/"
203,paper,Michel & Bréchet 2026,url:https://www.cell.com/trends/neurosciences/fulltext/s0166-2236(26)00074-3,https://www.cell.com/trends/neurosciences/fulltext/S0166-2236(26)00074-3,https://www.cell.com/trends/neurosciences/fulltext/S0166-2236(26)00074-3,Claude,eno_master_sources.md,Paper/article landing page,Extracted from Claude master sources,"- **Michel & Bréchet 2026**, *Trends in Neurosciences* — ""EEG microstates: methodological foundations to clinical translation""; the functional-labels-via-citation-chains critique. **[REF]** (uploaded PDF) https://www.cell.com/trends/neurosciences/fulltext/S0166-2236(26)00074-3 | - **Michel & Bréchet 2026**, *Trends in Neurosciences* — ""EEG microstates: from methodological foundations to clinical translation."" (state-transition framing; the citation-chain critique) — see §1. https://www.cell.com/trends/neurosciences/fulltext/S0166-2236(26)00074-3"
204,paper,Michel & Koenig 2018,doi:10.1016/j.neuroimage.2017.11.062,https://doi.org/10.1016/j.neuroimage.2017.11.062,https://doi.org/10.1016/j.neuroimage.2017.11.062,Claude,eno_master_sources.md,DOI / paper landing page,DOI extracted; Extracted from Claude master sources | Extracted from Claude master sources,"- **Michel & Koenig 2018**, *NeuroImage* — authoritative microstates review. **[REF]** https://doi.org/10.1016/j.neuroimage.2017.11.062 | - **Michel & Koenig 2018**, *NeuroImage* — authoritative microstates review. **[REF]** https://doi.org/10.1016/j.neuroimage.2017.11.062"
205,paper,"MICrONS mouse visual cortex (Nature, Apr 2025)",url:https://www.nature.com/articles/s41586-025-08790-w,https://www.nature.com/articles/s41586-025-08790-w,https://www.nature.com/articles/s41586-025-08790-w,Claude,eno_master_sources.md,Paper/article landing page,Extracted from Claude master sources,"- **MICrONS mouse visual cortex (Nature, Apr 2025)** — ~200k cells, ~500M synapses. **[PROVEN]** https://www.nature.com/articles/s41586-025-08790-w"
206,paper,Mitchell et al. 2021 (MAPP1),url:https://www.nature.com/articles/s41591-021-01336-3,https://www.nature.com/articles/s41591-021-01336-3,https://www.nature.com/articles/s41591-021-01336-3,Claude,eno_master_sources.md,Paper/article landing page,Extracted from Claude master sources,"- **Mitchell et al. 2021 (MAPP1)**, *Nature Medicine* — MDMA-AT PTSD Phase 3. **[EMERGING, see CRL]** https://www.nature.com/articles/s41591-021-01336-3"
207,paper,Mitchell et al. 2023 (MAPP2),url:https://www.nature.com/articles/s41591-023-02565-4,https://www.nature.com/articles/s41591-023-02565-4,https://www.nature.com/articles/s41591-023-02565-4,Claude,eno_master_sources.md,Paper/article landing page,Extracted from Claude master sources,"- **Mitchell et al. 2023 (MAPP2)**, *Nature Medicine* — MDMA-AT Phase 3. **[EMERGING, see CRL]** https://www.nature.com/articles/s41591-023-02565-4"
208,paper,Mitchell et al. 2024,doi:10.1002/brb3.70166,https://doi.org/10.1002/brb3.70166,https://doi.org/10.1002/brb3.70166,Claude,eno_master_sources.md,DOI / paper landing page,DOI extracted; Extracted from Claude master sources | Extracted from Claude master sources,"- **Mitchell et al. 2024**, *Brain & Behavior* — resting LZc/MSE associated with ketamine response (non-intuitive direction). **[EMERGING]** https://doi.org/10.1002/brb3.70166 | - **Mitchell et al. 2024**, *Brain & Behavior* — resting LZc/MSE associated with ketamine response (non-intuitive direction). **[EMERGING]** https://doi.org/10.1002/brb3.70166"
209,paper,Monn et al. 2025,pmid:40446631,https://pubmed.ncbi.nlm.nih.gov/40446631/,https://pubmed.ncbi.nlm.nih.gov/40446631/,Claude,eno_master_sources.md,PubMed record,Extracted from Claude master sources,"- **Monn et al. 2025**, *Psychiatry Res Neuroimaging* 350:112001 — A1 replication largely FAILED (post-hoc subgroup only). **[CONTESTED]** https://pubmed.ncbi.nlm.nih.gov/40446631/"
210,paper,Neuroscience publication growth 2025,doi:10.1101/2025.02.13.638094v2.full,https://www.biorxiv.org/content/10.1101/2025.02.13.638094v2.full,https://doi.org/10.1101/2025.02.13.638094v2.full | https://www.biorxiv.org/content/10.1101/2025.02.13.638094v2.full,Claude,eno_master_sources.md,DOI / paper landing page,DOI extracted; Extracted from Claude master sources | Extracted from Claude master sources,- **Neuroscience publication growth 2025** (bioRxiv analysis). **[PROVEN]** https://www.biorxiv.org/content/10.1101/2025.02.13.638094v2.full | - **Neuroscience publication growth 2025** (bioRxiv analysis). **[PROVEN]** https://www.biorxiv.org/content/10.1101/2025.02.13.638094v2.full
211,paper,Nugent et al. 2019,doi:10.1038/s41380-018-0028-2,https://doi.org/10.1038/s41380-018-0028-2,https://doi.org/10.1038/s41380-018-0028-2,Claude,eno_master_sources.md,DOI / paper landing page,DOI extracted; Extracted from Claude master sources | Extracted from Claude master sources,"- **Nugent et al. 2019**, *Mol Psychiatry* — ketamine acute gamma surge (pharmacodynamic; not a clean predictor). **[PROVEN pharmacodynamic / CONTESTED predictor]** https://doi.org/10.1038/s41380-018-0028-2 | - **Nugent et al. 2019**, *Mol Psychiatry* — ketamine acute gamma surge (pharmacodynamic; not a clean predictor). **[PROVEN pharmacodynamic / CONTESTED predictor]** https://doi.org/10.1038/s41380-018-0028-2"
212,paper,"Ogawa, fMRI/BOLD (1990/1992)",pmc:pmc3530260,https://pmc.ncbi.nlm.nih.gov/articles/PMC3530260/,https://pmc.ncbi.nlm.nih.gov/articles/PMC3530260/,Claude,eno_master_sources.md,PMC full text,Extracted from Claude master sources,"- **Ogawa, fMRI/BOLD (1990/1992)** — U. Minnesota history. **[PROVEN]** https://pmc.ncbi.nlm.nih.gov/articles/PMC3530260/"
213,paper,Poerio et al. 2013,pmid:24149091,https://pubmed.ncbi.nlm.nih.gov/24149091/,https://pubmed.ncbi.nlm.nih.gov/24149091/,Claude,eno_master_sources.md,PubMed record,Extracted from Claude master sources,"- **Poerio et al. 2013**, *Consciousness and Cognition* — reverses the causal claim (low mood precedes wandering). **[CONTESTED reversal]** https://pubmed.ncbi.nlm.nih.gov/24149091/"
214,paper,Propofol microstate complexity (U-shape) 2022,pmid:35364276,https://pubmed.ncbi.nlm.nih.gov/35364276/,https://pubmed.ncbi.nlm.nih.gov/35364276/,Claude,eno_master_sources.md,PubMed record,Extracted from Claude master sources,"- **Propofol microstate complexity (U-shape) 2022**, *NeuroImage* — anesthesia, single cohort. **[EMERGING]** https://pubmed.ncbi.nlm.nih.gov/35364276/"
215,paper,Raichle 2015,pmid:25938726,https://pubmed.ncbi.nlm.nih.gov/25938726/,https://pubmed.ncbi.nlm.nih.gov/25938726/,Claude,eno_master_sources.md,PubMed record,Extracted from Claude master sources,"- **Raichle 2015**, *Annu Rev Neurosci* — DMN review. **[REF]** https://pubmed.ncbi.nlm.nih.gov/25938726/"
216,paper,Raichle et al. 2001,doi:10.1073/pnas.98.2.676,https://doi.org/10.1073/pnas.98.2.676,https://doi.org/10.1073/pnas.98.2.676,Claude,eno_master_sources.md,DOI / paper landing page,DOI extracted; Extracted from Claude master sources | Extracted from Claude master sources,"- **Raichle et al. 2001**, *PNAS* — discovery of the default-mode network. **[PROVEN]** https://doi.org/10.1073/pnas.98.2.676 | - **Raichle et al. 2001**, *PNAS* — discovery of the default-mode network. **[PROVEN]** https://doi.org/10.1073/pnas.98.2.676"
217,paper,Raison et al. 2023 (Usona),pmid:37651119,https://pubmed.ncbi.nlm.nih.gov/37651119/,https://pubmed.ncbi.nlm.nih.gov/37651119/,Claude,eno_master_sources.md,PubMed record,Extracted from Claude master sources,"- **Raison et al. 2023 (Usona)**, *JAMA* — psilocybin MDD, active-placebo RCT, N=104. **[EMERGING]** https://pubmed.ncbi.nlm.nih.gov/37651119/"
218,paper,REVE 2025,arxiv:2510.21585,https://arxiv.org/abs/2510.21585,https://arxiv.org/abs/2510.21585,Claude,eno_master_sources.md,Paper/article landing page,Extracted from Claude master sources,- **REVE 2025** — largest EEG pretraining (~60k hrs); author-reported gains. **[EMERGING]** https://arxiv.org/abs/2510.21585 · https://huggingface.co/brain-bzh/reve-base
219,paper,Rieger et al. 2016,doi:10.3389/fpsyt.2016.00022,https://doi.org/10.3389/fpsyt.2016.00022,https://doi.org/10.3389/fpsyt.2016.00022,Claude,eno_master_sources.md,DOI / paper landing page,DOI extracted; Extracted from Claude master sources | Extracted from Claude master sources,"- **Rieger et al. 2016**, *Front Psychiatry* — meta-analysis: schizophrenia microstate C↑/D↓. **[PROVEN]** https://doi.org/10.3389/fpsyt.2016.00022 | - **Rieger et al. 2016**, *Front Psychiatry* — meta-analysis: schizophrenia microstate C↑/D↓. **[PROVEN]** https://doi.org/10.3389/fpsyt.2016.00022"
220,paper,Roelofs / ICON-DB 2021,pii:s1388245720305332,https://www.sciencedirect.com/science/article/pii/S1388245720305332,https://www.sciencedirect.com/science/article/pii/S1388245720305332,Claude,eno_master_sources.md,Paper/article landing page,Extracted from Claude master sources,"- **Roelofs / ICON-DB 2021**, *Clin Neurophysiol* — non-replication of theta-connectivity predictor. **[CONTESTED]** https://www.sciencedirect.com/science/article/pii/S1388245720305332"
221,paper,Safron et al. 2025,doi:10.1093/nc/niae038,https://doi.org/10.1093/nc/niae038,https://doi.org/10.1093/nc/niae038,Claude,eno_master_sources.md,DOI / paper landing page,DOI extracted; Extracted from Claude master sources | Extracted from Claude master sources,"- **Safron et al. 2025**, *Neuroscience of Consciousness* — ALBUS/SEBUS, contests ""relaxed priors."" **[THEORY counter]** https://doi.org/10.1093/nc/niae038 | - **Safron et al. 2025**, *Neuroscience of Consciousness* — ALBUS/SEBUS, contests ""relaxed priors."" **[THEORY counter]** https://doi.org/10.1093/nc/niae038"
222,paper,Salvatore et al. 2024,doi:10.1152/jn.00445.2023,https://doi.org/10.1152/jn.00445.2023,https://doi.org/10.1152/jn.00445.2023,Claude,eno_master_sources.md,DOI / paper landing page,DOI extracted; Extracted from Claude master sources | Extracted from Claude master sources,"- **Salvatore et al. 2024**, *J Neurophysiol* — direct pharmacological E/I validation FAILS (ketamine/DREADD move exponent wrong way). **[CONTESTED]** https://doi.org/10.1152/jn.00445.2023 | - **Salvatore et al. 2024**, *J Neurophysiol* — direct pharmacological E/I validation FAILS (ketamine/DREADD move exponent wrong way). **[CONTESTED]** https://doi.org/10.1152/jn.00445.2023"
223,paper,Schartner et al. 2017,doi:10.1038/srep46421,https://doi.org/10.1038/srep46421,https://doi.org/10.1038/srep46421,Claude,eno_master_sources.md,DOI / paper landing page,DOI extracted; Extracted from Claude master sources | Extracted from Claude master sources,"- **Schartner et al. 2017**, *Scientific Reports* — LZc rises under psilocybin/ketamine/LSD (canonical). **[PROVEN pharmacodynamic]** https://doi.org/10.1038/srep46421 | - **Schartner et al. 2017**, *Scientific Reports* — LZc rises under psilocybin/ketamine/LSD (canonical). **[PROVEN pharmacodynamic]** https://doi.org/10.1038/srep46421"
224,paper,Schizophrenia microstate meta-analysis 2025,pmid:40220957,https://pubmed.ncbi.nlm.nih.gov/40220957/,https://pubmed.ncbi.nlm.nih.gov/40220957/,Claude,eno_master_sources.md,PubMed record,Extracted from Claude master sources,"- **Schizophrenia microstate meta-analysis 2025**, *Biol Psychiatry CNNI* — confirms C↑, high heterogeneity. **[PROVEN]** https://pubmed.ncbi.nlm.nih.gov/40220957/"
225,paper,Smailovic et al.,pmc:pmc10149415,https://pmc.ncbi.nlm.nih.gov/articles/PMC10149415/,https://pmc.ncbi.nlm.nih.gov/articles/PMC10149415/,Claude,eno_master_sources.md,PMC full text,Extracted from Claude master sources,"- **Smailovic et al.**, AD/MCI microstate changes (class C↓; opposite to schizophrenia). **[EMERGING]** https://pmc.ncbi.nlm.nih.gov/articles/PMC10149415/"
226,paper,Smith/Murphy et al. 2023,doi:10.1038/s41386-023-01618-z,https://doi.org/10.1038/s41386-023-01618-z,https://doi.org/10.1038/s41386-023-01618-z,Claude,eno_master_sources.md,DOI / paper landing page,DOI extracted; Extracted from Claude master sources,"- **Smith/Murphy et al. 2023**, *Neuropsychopharmacology* — RCT: complexity rose but NO link to symptom improvement. **[EMERGING]** (metadata correction 10.1038/s41386-023-01618-z) https://doi.org/10.1038/s41386-023-01586-4"
227,paper,Society for Neuroscience history,url:https://www.jneurosci.org/content/38/44/9311,https://www.jneurosci.org/content/38/44/9311,https://www.jneurosci.org/content/38/44/9311,Claude,eno_master_sources.md,Paper/article landing page,Extracted from Claude master sources,"- **Society for Neuroscience history** — ~500 members (1969) → 35,000+. **[PROVEN]** https://www.sfn.org/about/history-of-sfn/1969-2019 · https://www.jneurosci.org/content/38/44/9311"
228,paper,Sridharan et al. 2008,pmid:18723676,https://pubmed.ncbi.nlm.nih.gov/18723676/,https://pubmed.ncbi.nlm.nih.gov/18723676/,Claude,eno_master_sources.md,PubMed record,Extracted from Claude master sources,"- **Sridharan et al. 2008**, *PNAS* — right anterior insula as the salience ""switch."" **[PROVEN (fMRI)]** https://pubmed.ncbi.nlm.nih.gov/18723676/"
229,paper,Tang & Huth et al. 2023,url:https://www.nature.com/articles/s41593-023-01304-9,https://www.nature.com/articles/s41593-023-01304-9,https://www.nature.com/articles/s41593-023-01304-9,Claude,eno_master_sources.md,Paper/article landing page,Extracted from Claude master sources,"- **Tang & Huth et al. 2023**, *Nature Neuroscience* — non-invasive fMRI semantic decoder (gist; needs cooperation). **[PROVEN study / MYTH framing]** https://www.nature.com/articles/s41593-023-01304-9"
230,paper,Tarailis et al. 2024,pmid:37162601,https://pubmed.ncbi.nlm.nih.gov/37162601/,https://pubmed.ncbi.nlm.nih.gov/37162601/,Claude,eno_master_sources.md,PubMed record,Extracted from Claude master sources,"- **Tarailis et al. 2024**, *Brain Topography* — systematic review; no consensus on microstate functional labels. **[REF]** https://pubmed.ncbi.nlm.nih.gov/37162601/"
231,paper,Timmermann et al. 2023,doi:10.1073/pnas.2218949120,https://doi.org/10.1073/pnas.2218949120,https://doi.org/10.1073/pnas.2218949120,Claude,eno_master_sources.md,DOI / paper landing page,DOI extracted; Extracted from Claude master sources | Extracted from Claude master sources,"- **Timmermann et al. 2023**, *PNAS* — DMT complexity, best-controlled EEG dataset. **[PROVEN]** https://doi.org/10.1073/pnas.2218949120 | - **Timmermann et al. 2023**, *PNAS* — DMT complexity, best-controlled EEG dataset. **[PROVEN]** https://doi.org/10.1073/pnas.2218949120"
232,paper,Tsutsumi et al. 2026,url:https://www.nature.com/articles/s41597-026-06734-1,https://www.nature.com/articles/s41597-026-06734-1,https://www.nature.com/articles/s41597-026-06734-1,Claude,eno_master_sources.md,Paper/article landing page,Extracted from Claude master sources,"- **Tsutsumi et al. 2026**, *Scientific Data* — EEG-fMRI carbon-wire-loop open dataset (39 adults). **[REF dataset]** (uploaded PDF) https://www.nature.com/articles/s41597-026-06734-1 | - **Tsutsumi et al. 2026**, *Scientific Data* — ""An EEG dataset with carbon wire loops in cognitive tasks and resting state inside and outside MR scanners."" — see §10. https://www.nature.com/articles/s41597-026-06734-1"
233,paper,Van de Ville et al. 2010,doi:10.1073/pnas.1007841107,https://doi.org/10.1073/pnas.1007841107,https://doi.org/10.1073/pnas.1007841107,Claude,eno_master_sources.md,DOI / paper landing page,DOI extracted; Extracted from Claude master sources | Extracted from Claude master sources,"- **Van de Ville et al. 2010**, *PNAS* — microstate sequences are scale-free (the EEG↔fMRI timescale bridge). **[PROVEN]** https://doi.org/10.1073/pnas.1007841107 | - **Van de Ville et al. 2010**, *PNAS* — microstate sequences are scale-free (the EEG↔fMRI timescale bridge). **[PROVEN]** https://doi.org/10.1073/pnas.1007841107"
234,paper,Waschke et al. 2023,doi:10.1038/s41598-023-47316-0,https://doi.org/10.1038/s41598-023-47316-0,https://doi.org/10.1038/s41598-023-47316-0,Claude,eno_master_sources.md,DOI / paper landing page,DOI extracted; Extracted from Claude master sources | Extracted from Claude master sources,"- **Waschke et al. 2023**, *Scientific Reports* — complexity/slope track arousal. **[PROVEN]** https://doi.org/10.1038/s41598-023-47316-0 | - **Waschke et al. 2023**, *Scientific Reports* — complexity/slope track arousal. **[PROVEN]** https://doi.org/10.1038/s41598-023-47316-0"
235,paper,Watts et al. 2022,doi:10.1038/s41398-022-02064-z,https://doi.org/10.1038/s41398-022-02064-z,https://doi.org/10.1038/s41398-022-02064-z,Claude,eno_master_sources.md,DOI / paper landing page,DOI extracted; Extracted from Claude master sources | Extracted from Claude master sources,"- **Watts et al. 2022**, *Translational Psychiatry* — ML meta-analysis; small-N overfitting warning. **[REF]** https://doi.org/10.1038/s41398-022-02064-z | - **Watts et al. 2022**, *Translational Psychiatry* — ML meta-analysis; small-N overfitting warning. **[REF]** https://doi.org/10.1038/s41398-022-02064-z"
236,paper,Weigand/Siddiqi 2018,pmc:pmc6091227,https://pmc.ncbi.nlm.nih.gov/articles/PMC6091227/,https://pmc.ncbi.nlm.nih.gov/articles/PMC6091227/,Claude,eno_master_sources.md,PMC full text,Extracted from Claude master sources,"- **Weigand/Siddiqi 2018**, *Biol Psychiatry* — prospective confirmation in treated (open-label). **[EMERGING]** https://pmc.ncbi.nlm.nih.gov/articles/PMC6091227/"
